GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3223732471466064,0.011601781845092774,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3357820510864258,0.01099987030029297,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3236720561981201,0.011702632904052735,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3680877685546875,0.011200761795043946,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.4184994697570801,0.010702848434448242,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3612802505493164,0.011606168746948243,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3344719409942627,0.010501575469970704,0.6457126430147705,-713.434838826518,-510.9310988588944,-0.09975788434520672,0.002982959863954369,-0.10199969355022938,0.67041381114933
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.41321282386779784,0.011102533340454102,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.34779767990112304,0.01030421257019043,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.3330664157867432,0.011103439331054687,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.3248699188232422,0.011398792266845703,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.327573823928833,0.010800027847290039,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.35158658027648926,0.01130380630493164,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.33438663482666015,0.012200069427490235,0.6457135581343408,-713.4334066887446,-510.9306059413898,-0.09975783354454892,0.0029827605010437513,-0.10199958713301002,0.6704153367681255
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.8107768058776855,0.011703109741210938,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.36148366928100584,0.010799694061279296,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3331770420074463,0.011302661895751954,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.33626952171325686,0.01100006103515625,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3498861789703369,0.01560354232788086,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.34408273696899416,0.011104965209960937,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.4256146907806396,0.010800933837890625,0.6457137870278056,-713.4330485345081,-510.93048269097346,-0.09975782083513535,0.002982710743925014,-0.10199956052390897,0.6704157182988076
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.2762593269348145,0.011600971221923828,0.645745046899207,-713.2392779623423,-506.1660626618751,-0.09845799329074645,0.004826078500251261,-0.10109343135618258,0.6698586771129955
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.19864091873168946,0.011600017547607422,0.645751156027565,-714.1712316115639,-511.44003575361893,-0.09959191000740064,0.004632195405239957,-0.10217394987909922,0.6679883507368284
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.2193552017211914,0.011000919342041015,0.6458407288813559,-712.5554748555369,-506.18739540427975,-0.09854702816758999,0.0033904960580755177,-0.10107314581422958,0.6703356554008668
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.19553380012512206,0.010903215408325196,0.6458445134433554,-712.5505979848405,-506.185382854374,-0.09854675381964997,0.0033901719929449693,-0.10107273866846392,0.6703408038405726
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.19923830032348633,0.011000919342041015,0.6458464036390316,-712.5481614244666,-506.18437698431217,-0.09854661671603761,0.0033900098808836224,-0.10107253517341955,0.6703433763741622
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.19563984870910645,0.012302112579345704,0.6458873210833078,-713.0551203393671,-506.2626439157551,-0.09845018415283509,0.0048466751817241,-0.10111290368250214,0.6698141054163623
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.19084253311157226,0.011801576614379883,0.6458873254355488,-713.0552379491426,-506.2627035599412,-0.0984501979794922,0.004846691133009337,-0.10111291689238426,0.6698139760190682
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.20014262199401855,0.01140003204345703,0.6458873420126701,-713.0557092746944,-506.262943326671,-0.09845025349842598,0.004846755124636024,-0.10111296996388135,0.6698134575307216
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.32157292366027834,0.01190328598022461,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.33507776260375977,0.011904573440551758,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.32706708908081056,0.011003351211547852,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.32987542152404786,0.012802934646606446,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.37900333404541015,0.016599130630493165,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.3278647899627686,0.01100153923034668,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.42179312705993655,0.011502695083618165,0.645958831768499,-711.776528363057,-510.23773975830846,-0.099374254370345,0.0037833359455441648,-0.10188208270783297,0.6722727928571588
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.4073033332824707,0.010905599594116211,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.3308710098266602,0.011202144622802734,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.3284776210784912,0.010702037811279297,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.32726283073425294,0.01080021858215332,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.4284982204437256,0.011402130126953125,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.3304740428924561,0.011904144287109375,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.3343815803527832,0.011302375793457031,0.6459627328619477,-711.7709981817992,-510.2343180509153,-0.09937362164919807,0.003783148595480384,-0.10188138349198014,0.672279401554902
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.20474438667297362,0.010600852966308593,0.6461232741731231,-712.26220746125,-504.5593804416113,-0.09830217112562849,0.0032162700127448666,-0.10077022855951476,0.6703515512766611
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.19604039192199707,0.010799884796142578,0.6461236622412858,-712.2617092860106,-504.5591479674391,-0.09830213828099374,0.0032162328742396606,-0.10077018203410468,0.6703520692923437
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.199537992477417,0.010903215408325196,0.6464877582282271,-711.9610186053284,-503.8016482783447,-0.0976460812582758,0.006492179196789949,-0.10066690330619202,0.670721823248073
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.19324007034301757,0.011700057983398437,0.6465038439111341,-712.5300813755613,-503.29589743297277,-0.09795000139224766,0.0034970564184686388,-0.10049728310858726,0.6708465172281908
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.4010884761810303,0.01120133399963379,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.33696694374084474,0.010800743103027343,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.33458561897277833,0.011302709579467773,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.4158928394317627,0.010704946517944337,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.32688140869140625,0.010599708557128907,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.3604772090911865,0.011403036117553712,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.3361985206604004,0.010999917984008789,0.6465864810746744,-713.5911593361309,-510.0547830084958,-0.09920361403094216,0.003485767034775783,-0.10187144969628223,0.6692843862115856
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.35939946174621584,0.010904884338378907,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.3310866355895996,0.010701656341552734,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.3246664047241211,0.011400794982910157,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.36666207313537597,0.011025142669677735,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.33817462921142577,0.011601924896240234,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.34397501945495607,0.011907720565795898,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.4508021354675293,0.011103153228759766,0.6466410736531836,-713.2147774364691,-511.4194722852646,-0.0996329418150594,0.004693645626432546,-0.10218155202259789,0.669059366336642
