GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.37356090545654297,0.011333703994750977,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.3327187697092692,0.019170125325520832,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.33671919504801434,0.010834534962972006,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.2212047576904297,0.011334578196207682,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.39373350143432617,0.011002222696940104,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.3657294114430745,0.011340061823527018,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.3420591354370117,0.011332988739013672,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.36656347910563153,0.012503226598103842,0.8437452728209079,-2223.481023199062,-1596.9352943423594,-0.1901407733843494,0.015032048993809681,-0.16793853818498783,0.8601447459412747
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3790765603383382,0.017999569574991863,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.30555295944213867,0.01133259137471517,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.31855114301045734,0.01150361696879069,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3153866132100423,0.011000633239746094,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.22570308049519858,0.010839700698852539,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3147265911102295,0.011504888534545898,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.34622923533121747,0.01199952761332194,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.38273874918619794,0.011000474294026693,0.8437454352923751,-2223.48162742708,-1596.934012014568,-0.19014054884529688,0.015031766957533763,-0.1679384145323647,0.8601449716010269
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.3533910910288493,0.010838985443115234,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.3440605004628499,0.011666218439737955,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.39556439717610675,0.010667165120442709,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.38873910903930664,0.012333075205485025,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.49441957473754883,0.010667959849039713,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.36373043060302734,0.010668516159057617,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.3810763359069824,0.011000235875447592,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0))",0.2547118663787842,0.011170625686645508,0.8439913353671705,-2215.60231855754,-1600.0095964253808,-0.19148949797080203,0.015757076379752866,-0.16821867241085284,0.8597360840338565
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.3273906707763672,0.011335134506225586,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.3062144120534261,0.0106658935546875,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.31139151255289715,0.010999520619710287,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.34472060203552246,0.011669238408406576,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.2872292995452881,0.011170705159505209,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.3268875281016032,0.011838674545288086,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.3338988622029622,0.011177539825439453,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.3058844407399495,0.009999672571818033,0.8442615832704975,-2215.419364765348,-1596.3956223174648,-0.19053050942174,0.014855015016861919,-0.16788486227750235,0.8591856400582668
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.3625677426656087,0.011667807896931967,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.37557029724121094,0.01117245356241862,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.35922614733378094,0.01100452740987142,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.38907210032145184,0.010501623153686523,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.3410515785217285,0.011335452397664389,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.22387091318766275,0.010666290918986002,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.3614034652709961,0.012001673380533854,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.3223901589711507,0.010837793350219727,0.8442616248634779,-2215.419217213051,-1596.3955339033892,-0.19053054588802606,0.014855000003362479,-0.16788485431321773,0.8591856844114307
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.3157230218251546,0.010506073633829752,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.3205533027648926,0.010999917984008789,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.3200541337331136,0.011502981185913086,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.3173844814300537,0.010999600092569986,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.32288368542989093,0.011001984278361002,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.3570733070373535,0.011332829793294271,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.3158881664276123,0.010837316513061523,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.21070456504821777,0.01150369644165039,0.8442617911684921,-2215.4186274400013,-1596.3951777903967,-0.19053069157456992,0.014854939983335669,-0.16788482219026632,0.8591858614943186
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.3325628439585368,0.011001189549763998,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.3458900451660156,0.010172208150227865,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.3282179832458496,0.01117269198099772,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.3352261384328206,0.011002222696940104,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.3632369836171468,0.011500199635823568,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.34355966250101727,0.011001110076904297,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.23338715235392252,0.011669079462687174,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.3088827927907308,0.0110017458597819,0.8442753889830676,-2215.307671695726,-1596.661411575012,-0.19035040959594005,0.014934340141757813,-0.16791380273849701,0.8590887369641734
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.22521018981933594,0.011170387268066406,0.8443799869046796,-2214.4480501473286,-1594.913548981328,-0.189888388920792,0.015183038549055552,-0.16772361230153643,0.8592974706867897
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.3585609594980876,0.01083811124165853,0.8443799869046796,-2214.4480501473286,-1594.913548981328,-0.189888388920792,0.015183038549055552,-0.16772361230153643,0.8592974706867897
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.3135526180267334,0.011000792185465494,0.8443799869046796,-2214.4480501473286,-1594.913548981328,-0.189888388920792,0.015183038549055552,-0.16772361230153643,0.8592974706867897
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.3897434075673421,0.011667013168334961,0.8443799869046796,-2214.4480501473286,-1594.913548981328,-0.189888388920792,0.015183038549055552,-0.16772361230153643,0.8592974706867897
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.31188011169433594,0.012333234151204428,0.8443799869046796,-2214.4480501473286,-1594.913548981328,-0.189888388920792,0.015183038549055552,-0.16772361230153643,0.8592974706867897
